@timestamp per minute,Count
"January 27th 2019, 00:00:00.000",62106
"January 27th 2019, 00:10:00.000",58109
"January 27th 2019, 00:20:00.000",59169
"January 27th 2019, 00:30:00.000",59195
"January 27th 2019, 00:40:00.000",58583
"January 27th 2019, 00:50:00.000",59606
"January 27th 2019, 01:00:00.000",57527
"January 27th 2019, 01:10:00.000",59878
"January 27th 2019, 01:20:00.000",60919
"January 27th 2019, 01:30:00.000",60046
"January 27th 2019, 01:40:00.000",60780
"January 27th 2019, 01:50:00.000",62144
"January 27th 2019, 02:00:00.000",59781
"January 27th 2019, 02:10:00.000",58062
"January 27th 2019, 02:20:00.000",59608
"January 27th 2019, 02:30:00.000",57067
"January 27th 2019, 02:40:00.000",56186
"January 27th 2019, 02:50:00.000",57079
"January 27th 2019, 03:00:00.000",61450
"January 27th 2019, 03:10:00.000",59716
"January 27th 2019, 03:20:00.000",58449
"January 27th 2019, 03:30:00.000",57525
"January 27th 2019, 03:40:00.000",58275
"January 27th 2019, 03:50:00.000",57749
"January 27th 2019, 04:00:00.000",56473
"January 27th 2019, 04:10:00.000",57767
"January 27th 2019, 04:20:00.000",59475
"January 27th 2019, 04:30:00.000",56751
"January 27th 2019, 04:40:00.000",55940
"January 27th 2019, 04:50:00.000",56726
"January 27th 2019, 05:00:00.000",56391
"January 27th 2019, 05:10:00.000",57048
"January 27th 2019, 05:20:00.000",57798
"January 27th 2019, 05:30:00.000",57050
"January 27th 2019, 05:40:00.000",57738
"January 27th 2019, 05:50:00.000",58656
"January 27th 2019, 06:00:00.000",59114
"January 27th 2019, 06:10:00.000",59041
"January 27th 2019, 06:20:00.000",61440
"January 27th 2019, 06:30:00.000",60547
"January 27th 2019, 06:40:00.000",61232
"January 27th 2019, 06:50:00.000",63236
"January 27th 2019, 07:00:00.000",63197
"January 27th 2019, 07:10:00.000",63003
"January 27th 2019, 07:20:00.000",63667
"January 27th 2019, 07:30:00.000",63525
"January 27th 2019, 07:40:00.000",62703
"January 27th 2019, 07:50:00.000",60954
"January 27th 2019, 08:00:00.000",60740
"January 27th 2019, 08:10:00.000",62268
"January 27th 2019, 08:20:00.000",63715
"January 27th 2019, 08:30:00.000",62917
"January 27th 2019, 08:40:00.000",63877
"January 27th 2019, 08:50:00.000",63429
"January 27th 2019, 09:00:00.000",64290
"January 27th 2019, 09:10:00.000",63938
"January 27th 2019, 09:20:00.000",63793
"January 27th 2019, 09:30:00.000",60249
"January 27th 2019, 09:40:00.000",59453
"January 27th 2019, 09:50:00.000",61090
"January 27th 2019, 10:00:00.000",62579
"January 27th 2019, 10:10:00.000",59106
"January 27th 2019, 10:20:00.000",62213
"January 27th 2019, 10:30:00.000",59753
"January 27th 2019, 10:40:00.000",59341
"January 27th 2019, 10:50:00.000",59570
"January 27th 2019, 11:00:00.000",60116
"January 27th 2019, 11:10:00.000",58859
"January 27th 2019, 11:20:00.000",58805
"January 27th 2019, 11:30:00.000",59082
"January 27th 2019, 11:40:00.000",59201
"January 27th 2019, 11:50:00.000",59569
"January 27th 2019, 12:00:00.000",58304
"January 27th 2019, 12:10:00.000",58799
"January 27th 2019, 12:20:00.000",60947
"January 27th 2019, 12:30:00.000",58205
"January 27th 2019, 12:40:00.000",57812
"January 27th 2019, 12:50:00.000",57967
