@timestamp per minute,Count
"April 5th 2019, 00:00:00.000",94065
"April 5th 2019, 00:10:00.000",93770
"April 5th 2019, 00:20:00.000",93452
"April 5th 2019, 00:30:00.000",95199
"April 5th 2019, 00:40:00.000",93455
"April 5th 2019, 00:50:00.000",92801
"April 5th 2019, 01:00:00.000",93506
"April 5th 2019, 01:10:00.000",93535
"April 5th 2019, 01:20:00.000",93004
"April 5th 2019, 01:30:00.000",92870
"April 5th 2019, 01:40:00.000",91709
"April 5th 2019, 01:50:00.000",92568
"April 5th 2019, 02:00:00.000",89130
"April 5th 2019, 02:10:00.000",88616
"April 5th 2019, 02:20:00.000",87860
"April 5th 2019, 02:30:00.000",89329
"April 5th 2019, 02:40:00.000",87559
"April 5th 2019, 02:50:00.000",87700
"April 5th 2019, 03:00:00.000",87690
"April 5th 2019, 03:10:00.000",87448
"April 5th 2019, 03:20:00.000",87419
"April 5th 2019, 03:30:00.000",87332
"April 5th 2019, 03:40:00.000",87044
"April 5th 2019, 03:50:00.000",87206
"April 5th 2019, 04:00:00.000",88103
"April 5th 2019, 04:10:00.000",87692
"April 5th 2019, 04:20:00.000",87155
"April 5th 2019, 04:30:00.000",86919
"April 5th 2019, 04:40:00.000",87944
"April 5th 2019, 04:50:00.000",87686
"April 5th 2019, 05:00:00.000",88608
"April 5th 2019, 05:10:00.000",88548
"April 5th 2019, 05:20:00.000",88641
"April 5th 2019, 05:30:00.000",88847
"April 5th 2019, 05:40:00.000",90172
"April 5th 2019, 05:50:00.000",90995
"April 5th 2019, 06:00:00.000",91581
"April 5th 2019, 06:10:00.000",93888
"April 5th 2019, 06:20:00.000",96100
"April 5th 2019, 06:30:00.000",95246
"April 5th 2019, 06:40:00.000",97171
"April 5th 2019, 06:50:00.000",96744
"April 5th 2019, 07:00:00.000",102787
"April 5th 2019, 07:10:00.000",103366
"April 5th 2019, 07:20:00.000",104817
"April 5th 2019, 07:30:00.000",108078
"April 5th 2019, 07:40:00.000",111342
"April 5th 2019, 07:50:00.000",114592
"April 5th 2019, 08:00:00.000",125089
"April 5th 2019, 08:10:00.000",134623
"April 5th 2019, 08:20:00.000",127951
"April 5th 2019, 08:30:00.000",125103
"April 5th 2019, 08:40:00.000",131199
"April 5th 2019, 08:50:00.000",132879
