@timestamp per minute,Count
"February 2nd 2019, 00:00:00.000",51196
"February 2nd 2019, 00:10:00.000",50433
"February 2nd 2019, 00:20:00.000",49272
"February 2nd 2019, 00:30:00.000",49314
"February 2nd 2019, 00:40:00.000",49248
"February 2nd 2019, 00:50:00.000",48215
"February 2nd 2019, 01:00:00.000",48085
"February 2nd 2019, 01:10:00.000",48483
"February 2nd 2019, 01:20:00.000",47692
"February 2nd 2019, 01:30:00.000",48166
"February 2nd 2019, 01:40:00.000",48595
"February 2nd 2019, 01:50:00.000",47493
"February 2nd 2019, 02:00:00.000",47015
"February 2nd 2019, 02:10:00.000",46015
"February 2nd 2019, 02:20:00.000",44746
"February 2nd 2019, 02:30:00.000",57207
"February 2nd 2019, 02:40:00.000",47466
"February 2nd 2019, 02:50:00.000",45345
"February 2nd 2019, 03:00:00.000",47142
"February 2nd 2019, 03:10:00.000",45417
"February 2nd 2019, 03:20:00.000",44796
"February 2nd 2019, 03:30:00.000",44676
"February 2nd 2019, 03:40:00.000",44054
"February 2nd 2019, 03:50:00.000",43941
"February 2nd 2019, 04:00:00.000",46052
"February 2nd 2019, 04:10:00.000",44370
"February 2nd 2019, 04:20:00.000",44885
"February 2nd 2019, 04:30:00.000",43332
"February 2nd 2019, 04:40:00.000",45538
"February 2nd 2019, 04:50:00.000",44824
"February 2nd 2019, 05:00:00.000",47885
"February 2nd 2019, 05:10:00.000",45560
"February 2nd 2019, 05:20:00.000",44730
"February 2nd 2019, 05:30:00.000",45490
"February 2nd 2019, 05:40:00.000",46578
"February 2nd 2019, 05:50:00.000",46215
"February 2nd 2019, 06:00:00.000",49162
"February 2nd 2019, 06:10:00.000",49421
"February 2nd 2019, 06:20:00.000",48726
"February 2nd 2019, 06:30:00.000",48779
"February 2nd 2019, 06:40:00.000",49811
"February 2nd 2019, 06:50:00.000",51507
"February 2nd 2019, 07:00:00.000",52731
"February 2nd 2019, 07:10:00.000",52377
"February 2nd 2019, 07:20:00.000",53325
"February 2nd 2019, 07:30:00.000",56177
"February 2nd 2019, 07:40:00.000",57303
"February 2nd 2019, 07:50:00.000",57841
"February 2nd 2019, 08:00:00.000",63362
"February 2nd 2019, 08:10:00.000",63160
"February 2nd 2019, 08:20:00.000",63857
"February 2nd 2019, 08:30:00.000",68854
"February 2nd 2019, 08:40:00.000",68560
"February 2nd 2019, 08:50:00.000",73106
"February 2nd 2019, 09:00:00.000",72988
"February 2nd 2019, 09:10:00.000",71079
"February 2nd 2019, 09:20:00.000",65920
"February 2nd 2019, 09:30:00.000",66906
"February 2nd 2019, 09:40:00.000",67280
"February 2nd 2019, 09:50:00.000",66382
"February 2nd 2019, 10:00:00.000",66938
"February 2nd 2019, 10:10:00.000",68035
"February 2nd 2019, 10:20:00.000",73659
"February 2nd 2019, 10:30:00.000",66566
"February 2nd 2019, 10:40:00.000",66929
"February 2nd 2019, 10:50:00.000",63843
"February 2nd 2019, 11:00:00.000",63059
"February 2nd 2019, 11:10:00.000",63834
"February 2nd 2019, 11:20:00.000",62955
"February 2nd 2019, 11:30:00.000",61308
"February 2nd 2019, 11:40:00.000",60972
"February 2nd 2019, 11:50:00.000",60079
"February 2nd 2019, 12:00:00.000",63931
"February 2nd 2019, 12:10:00.000",65150
"February 2nd 2019, 12:20:00.000",66221
"February 2nd 2019, 12:30:00.000",64761
"February 2nd 2019, 12:40:00.000",63823
"February 2nd 2019, 12:50:00.000",63104
"February 2nd 2019, 13:00:00.000",63458
"February 2nd 2019, 13:10:00.000",62028
"February 2nd 2019, 13:20:00.000",61772
"February 2nd 2019, 13:30:00.000",62829
"February 2nd 2019, 13:40:00.000",62716
"February 2nd 2019, 13:50:00.000",60198
"February 2nd 2019, 14:00:00.000",62148
"February 2nd 2019, 14:10:00.000",61054
"February 2nd 2019, 14:20:00.000",56459
"February 2nd 2019, 14:30:00.000",56775
"February 2nd 2019, 14:40:00.000",56681
"February 2nd 2019, 14:50:00.000",54930
"February 2nd 2019, 15:00:00.000",55559
"February 2nd 2019, 15:10:00.000",55923
"February 2nd 2019, 15:20:00.000",59497
"February 2nd 2019, 15:30:00.000",57540
"February 2nd 2019, 15:40:00.000",58511
"February 2nd 2019, 15:50:00.000",55309
"February 2nd 2019, 16:00:00.000",56426
"February 2nd 2019, 16:10:00.000",55484
"February 2nd 2019, 16:20:00.000",55294
"February 2nd 2019, 16:30:00.000",57270
"February 2nd 2019, 16:40:00.000",58048
"February 2nd 2019, 16:50:00.000",52633
"February 2nd 2019, 17:00:00.000",53060
"February 2nd 2019, 17:10:00.000",53186
"February 2nd 2019, 17:20:00.000",52073
"February 2nd 2019, 17:30:00.000",56175
"February 2nd 2019, 17:40:00.000",59397
"February 2nd 2019, 17:50:00.000",59260
"February 2nd 2019, 18:00:00.000",58685
"February 2nd 2019, 18:10:00.000",52926
"February 2nd 2019, 18:20:00.000",51400
"February 2nd 2019, 18:30:00.000",52454
"February 2nd 2019, 18:40:00.000",52533
"February 2nd 2019, 18:50:00.000",50676
"February 2nd 2019, 19:00:00.000",52128
"February 2nd 2019, 19:10:00.000",52007
"February 2nd 2019, 19:20:00.000",51984
"February 2nd 2019, 19:30:00.000",52052
"February 2nd 2019, 19:40:00.000",53580
"February 2nd 2019, 19:50:00.000",53159
"February 2nd 2019, 20:00:00.000",54126
"February 2nd 2019, 20:10:00.000",53384
"February 2nd 2019, 20:20:00.000",52088
"February 2nd 2019, 20:30:00.000",54341
"February 2nd 2019, 20:40:00.000",58449
"February 2nd 2019, 20:50:00.000",58080
"February 2nd 2019, 21:00:00.000",60490
"February 2nd 2019, 21:10:00.000",60082
"February 2nd 2019, 21:20:00.000",57628
"February 2nd 2019, 21:30:00.000",59152
"February 2nd 2019, 21:40:00.000",58549
"February 2nd 2019, 21:50:00.000",59653
"February 2nd 2019, 22:00:00.000",59137
"February 2nd 2019, 22:10:00.000",58635
"February 2nd 2019, 22:20:00.000",59044
"February 2nd 2019, 22:30:00.000",58961
"February 2nd 2019, 22:40:00.000",57631
"February 2nd 2019, 22:50:00.000",56943
"February 2nd 2019, 23:00:00.000",60047
"February 2nd 2019, 23:10:00.000",64806
"February 2nd 2019, 23:20:00.000",68161
"February 2nd 2019, 23:30:00.000",68398
"February 2nd 2019, 23:40:00.000",58119
"February 2nd 2019, 23:50:00.000",54976
"February 3rd 2019, 00:00:00.000",56295
"February 3rd 2019, 00:10:00.000",50931
"February 3rd 2019, 00:20:00.000",48954
"February 3rd 2019, 00:30:00.000",47893
"February 3rd 2019, 00:40:00.000",47850
"February 3rd 2019, 00:50:00.000",47039
"February 3rd 2019, 01:00:00.000",47147
"February 3rd 2019, 01:10:00.000",48236
"February 3rd 2019, 01:20:00.000",47256
"February 3rd 2019, 01:30:00.000",46639
"February 3rd 2019, 01:40:00.000",48180
"February 3rd 2019, 01:50:00.000",46711
"February 3rd 2019, 02:00:00.000",46147
"February 3rd 2019, 02:10:00.000",45221
"February 3rd 2019, 02:20:00.000",44884
"February 3rd 2019, 02:30:00.000",43638
"February 3rd 2019, 02:40:00.000",43849
"February 3rd 2019, 02:50:00.000",43532
"February 3rd 2019, 03:00:00.000",44616
"February 3rd 2019, 03:10:00.000",43405
"February 3rd 2019, 03:20:00.000",43434
"February 3rd 2019, 03:30:00.000",43389
"February 3rd 2019, 03:40:00.000",43581
"February 3rd 2019, 03:50:00.000",43713
"February 3rd 2019, 04:00:00.000",44270
"February 3rd 2019, 04:10:00.000",42850
"February 3rd 2019, 04:20:00.000",43591
"February 3rd 2019, 04:30:00.000",42570
"February 3rd 2019, 04:40:00.000",43258
