@timestamp per minute,Count
"January 13th 2019, 00:00:00.000",94442
"January 13th 2019, 00:10:00.000",96595
"January 13th 2019, 00:20:00.000",93935
"January 13th 2019, 00:30:00.000",92543
"January 13th 2019, 00:40:00.000",91118
"January 13th 2019, 00:50:00.000",91300
"January 13th 2019, 01:00:00.000",90789
"January 13th 2019, 01:10:00.000",92790
"January 13th 2019, 01:20:00.000",91513
"January 13th 2019, 01:30:00.000",91056
"January 13th 2019, 01:40:00.000",90041
"January 13th 2019, 01:50:00.000",91105
"January 13th 2019, 02:00:00.000",92142
"January 13th 2019, 02:10:00.000",86975
"January 13th 2019, 02:20:00.000",50282
"January 13th 2019, 02:30:00.000",44791
"January 13th 2019, 02:40:00.000",45057
"January 13th 2019, 02:50:00.000",52666
"January 13th 2019, 03:00:00.000",68597
"January 13th 2019, 03:10:00.000",51075
"January 13th 2019, 03:20:00.000",73328
"January 13th 2019, 03:30:00.000",69170
"January 13th 2019, 03:40:00.000",61220
"January 13th 2019, 03:50:00.000",67033
"January 13th 2019, 04:00:00.000",41567
"January 13th 2019, 04:10:00.000",76018
"January 13th 2019, 04:20:00.000",75175
"January 13th 2019, 04:30:00.000",61354
"January 13th 2019, 04:40:00.000",69263
"January 13th 2019, 04:50:00.000",55858
"January 13th 2019, 05:00:00.000",48867
"January 13th 2019, 05:10:00.000",39976
"January 13th 2019, 05:20:00.000",57268
"January 13th 2019, 05:30:00.000",79275
"January 13th 2019, 05:40:00.000",79244
"January 13th 2019, 05:50:00.000",84794
"January 13th 2019, 06:00:00.000",88604
"January 13th 2019, 06:10:00.000",90104
"January 13th 2019, 06:20:00.000",90276
"January 13th 2019, 06:30:00.000",90591
"January 13th 2019, 06:40:00.000",90356
"January 13th 2019, 06:50:00.000",90458
"January 13th 2019, 07:00:00.000",90126
"January 13th 2019, 07:10:00.000",90259
"January 13th 2019, 07:20:00.000",87968
"January 13th 2019, 07:30:00.000",86635
"January 13th 2019, 07:40:00.000",88978
"January 13th 2019, 07:50:00.000",88389
"January 13th 2019, 08:00:00.000",90306
"January 13th 2019, 08:10:00.000",90750
"January 13th 2019, 08:20:00.000",91596
"January 13th 2019, 08:30:00.000",92697
"January 13th 2019, 08:40:00.000",95527
"January 13th 2019, 08:50:00.000",82163
"January 13th 2019, 09:00:00.000",81401
"January 13th 2019, 09:10:00.000",29076
"January 13th 2019, 09:20:00.000",3258
"January 13th 2019, 09:30:00.000",3066
"January 13th 2019, 09:40:00.000",3346
"January 13th 2019, 09:50:00.000",4008
"January 13th 2019, 10:00:00.000",3526
"January 13th 2019, 10:10:00.000",4377
"January 13th 2019, 10:20:00.000",3703
"January 13th 2019, 10:30:00.000",3353
"January 13th 2019, 10:40:00.000",3350
"January 13th 2019, 10:50:00.000",2906
"January 13th 2019, 11:00:00.000",3402
"January 13th 2019, 11:10:00.000",4027
"January 13th 2019, 11:20:00.000",4359
"January 13th 2019, 11:30:00.000",4339
"January 13th 2019, 11:40:00.000",4131
"January 13th 2019, 11:50:00.000",3760
"January 13th 2019, 12:00:00.000",2972
"January 13th 2019, 12:10:00.000",3612
"January 13th 2019, 12:20:00.000",4897
"January 13th 2019, 12:30:00.000",3940
"January 13th 2019, 12:40:00.000",3367
"January 13th 2019, 12:50:00.000",3339
"January 13th 2019, 13:00:00.000",3243
"January 13th 2019, 13:10:00.000",4017
"January 13th 2019, 13:20:00.000",3179
"January 13th 2019, 13:30:00.000",3019
"January 13th 2019, 13:40:00.000",3111
"January 13th 2019, 13:50:00.000",3666
"January 13th 2019, 14:00:00.000",3234
"January 13th 2019, 14:10:00.000",4020
"January 13th 2019, 14:20:00.000",3771
"January 13th 2019, 14:30:00.000",3695
"January 13th 2019, 14:40:00.000",3844
"January 13th 2019, 14:50:00.000",3825
"January 13th 2019, 15:00:00.000",3270
"January 13th 2019, 15:10:00.000",4151
"January 13th 2019, 15:20:00.000",3679
"January 13th 2019, 15:30:00.000",3443
"January 13th 2019, 15:40:00.000",4066
"January 13th 2019, 15:50:00.000",4141
"January 13th 2019, 16:00:00.000",3789
"January 13th 2019, 16:10:00.000",4104
"January 13th 2019, 16:20:00.000",3279
"January 13th 2019, 16:30:00.000",3094
"January 13th 2019, 16:40:00.000",3021
"January 13th 2019, 16:50:00.000",3545
"January 13th 2019, 17:00:00.000",3223
"January 13th 2019, 17:10:00.000",4219
"January 13th 2019, 17:20:00.000",3584
"January 13th 2019, 17:30:00.000",3116
"January 13th 2019, 17:40:00.000",3421
"January 13th 2019, 17:50:00.000",3409
"January 13th 2019, 18:00:00.000",3188
"January 13th 2019, 18:10:00.000",3784
"January 13th 2019, 18:20:00.000",3432
