@timestamp per minute,Count
"January 15th 2019, 00:00:00.000",4039
"January 15th 2019, 00:10:00.000",4427
"January 15th 2019, 00:20:00.000",4240
"January 15th 2019, 00:30:00.000",3619
"January 15th 2019, 00:40:00.000",3942
"January 15th 2019, 00:50:00.000",3950
"January 15th 2019, 01:00:00.000",3810
"January 15th 2019, 01:10:00.000",4077
"January 15th 2019, 01:20:00.000",3745
"January 15th 2019, 01:30:00.000",3673
"January 15th 2019, 01:40:00.000",3719
"January 15th 2019, 01:50:00.000",3899
"January 15th 2019, 02:00:00.000",3831
"January 15th 2019, 02:10:00.000",4666
"January 15th 2019, 02:20:00.000",3757
"January 15th 2019, 02:30:00.000",3864
"January 15th 2019, 02:40:00.000",3848
"January 15th 2019, 02:50:00.000",3868
"January 15th 2019, 03:00:00.000",3570
"January 15th 2019, 03:10:00.000",4267
"January 15th 2019, 03:20:00.000",3589
"January 15th 2019, 03:30:00.000",3964
"January 15th 2019, 03:40:00.000",3832
"January 15th 2019, 03:50:00.000",3409
"January 15th 2019, 04:00:00.000",3490
"January 15th 2019, 04:10:00.000",4271
"January 15th 2019, 04:20:00.000",3787
"January 15th 2019, 04:30:00.000",4073
"January 15th 2019, 04:40:00.000",4164
"January 15th 2019, 04:50:00.000",4097
"January 15th 2019, 05:00:00.000",4401
"January 15th 2019, 05:10:00.000",5052
"January 15th 2019, 05:20:00.000",3767
"January 15th 2019, 05:30:00.000",3703
"January 15th 2019, 05:40:00.000",3904
"January 15th 2019, 05:50:00.000",3616
"January 15th 2019, 06:00:00.000",3510
"January 15th 2019, 06:10:00.000",4184
"January 15th 2019, 06:20:00.000",3797
"January 15th 2019, 06:30:00.000",4130
"January 15th 2019, 06:40:00.000",4977
"January 15th 2019, 06:50:00.000",4358
"January 15th 2019, 07:00:00.000",4531
"January 15th 2019, 07:10:00.000",6419
"January 15th 2019, 07:20:00.000",6624
"January 15th 2019, 07:30:00.000",7942
"January 15th 2019, 07:40:00.000",8760
"January 15th 2019, 07:50:00.000",11437
"January 15th 2019, 08:00:00.000",13592
"January 15th 2019, 08:10:00.000",17537
"January 15th 2019, 08:20:00.000",17815
"January 15th 2019, 08:30:00.000",19075
"January 15th 2019, 08:40:00.000",19826
"January 15th 2019, 08:50:00.000",57217
"January 15th 2019, 09:00:00.000",84694
"January 15th 2019, 09:10:00.000",81275
"January 15th 2019, 09:20:00.000",79941
"January 15th 2019, 09:30:00.000",64423
"January 15th 2019, 09:40:00.000",68617
"January 15th 2019, 09:50:00.000",72832
"January 15th 2019, 10:00:00.000",96398
"January 15th 2019, 10:10:00.000",60857
"January 15th 2019, 10:20:00.000",62621
"January 15th 2019, 10:30:00.000",69026
"January 15th 2019, 10:40:00.000",67383
"January 15th 2019, 10:50:00.000",65521
"January 15th 2019, 11:00:00.000",64965
"January 15th 2019, 11:10:00.000",66979
"January 15th 2019, 11:20:00.000",75944
"January 15th 2019, 11:30:00.000",103030
"January 15th 2019, 11:40:00.000",102231
"January 15th 2019, 11:50:00.000",92106
"January 15th 2019, 12:00:00.000",85301
"January 15th 2019, 12:10:00.000",84127
"January 15th 2019, 12:20:00.000",76178
"January 15th 2019, 12:30:00.000",73152
"January 15th 2019, 12:40:00.000",72417
"January 15th 2019, 12:50:00.000",68157
"January 15th 2019, 13:00:00.000",75683
"January 15th 2019, 13:10:00.000",81768
"January 15th 2019, 13:20:00.000",92646
"January 15th 2019, 13:30:00.000",108083
"January 15th 2019, 13:40:00.000",109500
"January 15th 2019, 13:50:00.000",107760
"January 15th 2019, 14:00:00.000",96874
"January 15th 2019, 14:10:00.000",100784
"January 15th 2019, 14:20:00.000",96717
"January 15th 2019, 14:30:00.000",96343
"January 15th 2019, 14:40:00.000",96560
