@timestamp per minute,Count
"February 6th 2019, 00:00:00.000",81511
"February 6th 2019, 00:10:00.000",49321
"February 6th 2019, 00:20:00.000",47829
"February 6th 2019, 00:30:00.000",48534
"February 6th 2019, 00:40:00.000",48508
"February 6th 2019, 00:50:00.000",49716
"February 6th 2019, 01:00:00.000",48871
"February 6th 2019, 01:10:00.000",45960
"February 6th 2019, 01:20:00.000",46461
"February 6th 2019, 01:30:00.000",44021
"February 6th 2019, 01:40:00.000",46160
"February 6th 2019, 01:50:00.000",45258
"February 6th 2019, 02:00:00.000",44156
"February 6th 2019, 02:10:00.000",45445
"February 6th 2019, 02:20:00.000",44828
"February 6th 2019, 02:30:00.000",43997
"February 6th 2019, 02:40:00.000",43796
"February 6th 2019, 02:50:00.000",45630
"February 6th 2019, 03:00:00.000",44754
"February 6th 2019, 03:10:00.000",43049
"February 6th 2019, 03:20:00.000",42640
"February 6th 2019, 03:30:00.000",41919
"February 6th 2019, 03:40:00.000",41906
"February 6th 2019, 03:50:00.000",41628
"February 6th 2019, 04:00:00.000",41779
"February 6th 2019, 04:10:00.000",41179
"February 6th 2019, 04:20:00.000",41616
"February 6th 2019, 04:30:00.000",42444
"February 6th 2019, 04:40:00.000",42527
"February 6th 2019, 04:50:00.000",42603
"February 6th 2019, 05:00:00.000",43152
"February 6th 2019, 05:10:00.000",43325
"February 6th 2019, 05:20:00.000",42917
"February 6th 2019, 05:30:00.000",43087
"February 6th 2019, 05:40:00.000",43505
"February 6th 2019, 05:50:00.000",44592
"February 6th 2019, 06:00:00.000",45701
"February 6th 2019, 06:10:00.000",45977
"February 6th 2019, 06:20:00.000",45059
"February 6th 2019, 06:30:00.000",45318
"February 6th 2019, 06:40:00.000",45077
"February 6th 2019, 06:50:00.000",46080
"February 6th 2019, 07:00:00.000",48177
"February 6th 2019, 07:10:00.000",48074
"February 6th 2019, 07:20:00.000",47337
"February 6th 2019, 07:30:00.000",47342
"February 6th 2019, 07:40:00.000",48406
"February 6th 2019, 07:50:00.000",51990
"February 6th 2019, 08:00:00.000",56986
"February 6th 2019, 08:10:00.000",56770
"February 6th 2019, 08:20:00.000",56164
"February 6th 2019, 08:30:00.000",54514
"February 6th 2019, 08:40:00.000",54713
"February 6th 2019, 08:50:00.000",55286
"February 6th 2019, 09:00:00.000",57069
"February 6th 2019, 09:10:00.000",54217
"February 6th 2019, 09:20:00.000",50576
"February 6th 2019, 09:30:00.000",50331
"February 6th 2019, 09:40:00.000",50876
"February 6th 2019, 09:50:00.000",52315
"February 6th 2019, 10:00:00.000",52599
"February 6th 2019, 10:10:00.000",51902
"February 6th 2019, 10:20:00.000",51771
"February 6th 2019, 10:30:00.000",53644
"February 6th 2019, 10:40:00.000",51286
"February 6th 2019, 10:50:00.000",50934
"February 6th 2019, 11:00:00.000",53087
"February 6th 2019, 11:10:00.000",51846
"February 6th 2019, 11:20:00.000",50921
"February 6th 2019, 11:30:00.000",49764
"February 6th 2019, 11:40:00.000",49867
"February 6th 2019, 11:50:00.000",49452
"February 6th 2019, 12:00:00.000",50401
"February 6th 2019, 12:10:00.000",49800
"February 6th 2019, 12:20:00.000",49982
"February 6th 2019, 12:30:00.000",49094
"February 6th 2019, 12:40:00.000",49433
"February 6th 2019, 12:50:00.000",50484
"February 6th 2019, 13:00:00.000",50556
"February 6th 2019, 13:10:00.000",48818
"February 6th 2019, 13:20:00.000",49046
"February 6th 2019, 13:30:00.000",47887
"February 6th 2019, 13:40:00.000",48137
"February 6th 2019, 13:50:00.000",48707
"February 6th 2019, 14:00:00.000",50031
