,TIMESTAMP,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,COUNTS
196,2019-09-04 16:20:00+00:00,161231785.0,2504204994.0,628387.0,1883703.0,18040
197,2019-09-04 16:25:00+00:00,190158383.0,1095711559.0,535839.0,925794.0,17056
198,2019-09-04 16:30:00+00:00,88198699.0,851098906.0,405296.0,736768.0,16784
199,2019-09-04 16:35:00+00:00,154104461.0,965296569.0,452340.0,843850.0,17720
200,2019-09-04 16:40:00+00:00,137440128.0,1578530846.0,583709.0,1282903.0,18248
201,2019-09-04 16:45:00+00:00,128734552.0,1387943376.0,604872.0,1136651.0,17016
202,2019-09-04 16:50:00+00:00,115771979.0,912687427.0,483651.0,804661.0,18624
203,2019-09-04 16:55:00+00:00,151211514.0,1994798382.0,939046.0,1569109.0,17864
204,2019-09-04 17:00:00+00:00,111208979.0,877947086.0,481565.0,779332.0,17944
205,2019-09-04 17:05:00+00:00,227904120.0,913319119.0,569870.0,847178.0,17600
206,2019-09-04 17:10:00+00:00,135699029.0,1190488658.0,627846.0,1100808.0,17144
207,2019-09-04 17:15:00+00:00,136158587.0,1045872629.0,680082.0,1078614.0,17144
208,2019-09-04 17:20:00+00:00,163017738.0,991187630.0,576410.0,870496.0,18016
209,2019-09-04 17:25:00+00:00,137626976.0,709582034.0,421781.0,648959.0,17473
210,2019-09-04 17:30:00+00:00,131517511.0,928548675.0,478554.0,800568.0,17663
211,2019-09-04 17:35:00+00:00,95343003.0,770387096.0,441345.0,694670.0,17344
212,2019-09-04 17:40:00+00:00,110350543.0,969869389.0,490794.0,844579.0,18360
213,2019-09-04 17:45:00+00:00,357344335.0,1353909984.0,862403.0,1187287.0,20600
214,2019-09-04 17:50:00+00:00,102401874.0,882481837.0,435673.0,773357.0,19240
215,2019-09-04 17:55:00+00:00,122822355.0,817911324.0,431875.0,729154.0,16504
216,2019-09-04 18:00:00+00:00,251217897.0,1214667477.0,577146.0,1010828.0,14408
217,2019-09-04 18:05:00+00:00,85411326.0,877963452.0,408789.0,734235.0,13784
218,2019-09-04 18:10:00+00:00,74404130.0,850662777.0,354168.0,710676.0,11824
219,2019-09-04 18:15:00+00:00,65297289.0,319694979.0,207566.0,322592.0,9640
220,2019-09-04 18:20:00+00:00,40759420.0,266130051.0,152091.0,248066.0,7696
221,2019-09-04 18:25:00+00:00,93682726.0,282612846.0,177323.0,270542.0,6336
222,2019-09-04 18:30:00+00:00,60052728.0,450928497.0,212136.0,380930.0,6408
223,2019-09-04 18:35:00+00:00,38980821.0,465620757.0,200728.0,387477.0,5704
224,2019-09-04 18:40:00+00:00,30527627.0,417460614.0,157921.0,340005.0,5016
225,2019-09-04 18:45:00+00:00,22700612.0,287164159.0,115355.0,233249.0,3752
226,2019-09-04 18:50:00+00:00,21791640.0,138975763.0,60768.0,125032.0,4380
227,2019-09-04 18:55:00+00:00,46806912.0,336833605.0,138503.0,263824.0,3800
228,2019-09-04 19:00:00+00:00,14736727.0,188898842.0,68737.0,158097.0,3000
229,2019-09-04 19:05:00+00:00,27524619.0,161407721.0,84043.0,135671.0,3104
230,2019-09-04 19:10:00+00:00,17364601.0,311386392.0,112383.0,234531.0,2536
231,2019-09-04 19:15:00+00:00,44628345.0,382280349.0,156700.0,294900.0,2384
232,2019-09-04 19:20:00+00:00,54145717.0,427737400.0,163544.0,326016.0,2640
233,2019-09-04 19:25:00+00:00,13789714.0,275836556.0,104937.0,208859.0,2496
234,2019-09-04 19:30:00+00:00,14869358.0,254000644.0,86550.0,195048.0,2432
235,2019-09-04 19:35:00+00:00,14925501.0,313394374.0,114547.0,236696.0,2344
236,2019-09-04 19:40:00+00:00,31119310.0,352567404.0,141407.0,267204.0,2104
237,2019-09-04 19:45:00+00:00,29962555.0,453544611.0,161434.0,339454.0,2392
238,2019-09-04 19:50:00+00:00,12496023.0,308379649.0,84266.0,232980.0,2168
239,2019-09-04 19:55:00+00:00,25759048.0,335071495.0,132298.0,254761.0,2344
240,2019-09-04 20:00:00+00:00,12060416.0,198055285.0,80071.0,151250.0,1760
241,2019-09-04 20:05:00+00:00,8695524.0,112709623.0,47300.0,90159.0,1920
242,2019-09-04 20:10:00+00:00,22806506.0,198414365.0,81013.0,156479.0,2128
243,2019-09-04 20:15:00+00:00,16385268.0,352628440.0,116730.0,263116.0,2024
244,2019-09-04 20:20:00+00:00,22508687.0,252023195.0,53255.0,194962.0,2072
245,2019-09-04 20:25:00+00:00,10244261.0,186162095.0,46563.0,145577.0,1904
246,2019-09-04 20:30:00+00:00,25881194.0,242244950.0,69766.0,186395.0,1936
247,2019-09-04 20:35:00+00:00,25954062.0,143792781.0,42593.0,118976.0,1856
248,2019-09-04 20:40:00+00:00,8019754.0,136875839.0,31746.0,111339.0,1944
249,2019-09-04 20:45:00+00:00,34077406.0,134323252.0,54555.0,118627.0,1920
250,2019-09-04 20:50:00+00:00,9256886.0,283710575.0,39329.0,213438.0,1840
251,2019-09-04 20:55:00+00:00,9857907.0,185889445.0,48011.0,144788.0,1880
252,2019-09-04 21:00:00+00:00,15024604.0,164935448.0,55886.0,132981.0,1840
253,2019-09-04 21:05:00+00:00,8757520.0,188224295.0,41882.0,146611.0,2144
254,2019-09-04 21:10:00+00:00,8840220.0,140637414.0,41332.0,113095.0,2128
255,2019-09-04 21:15:00+00:00,8734708.0,139966735.0,40558.0,113430.0,2096
256,2019-09-04 21:20:00+00:00,22616758.0,148324535.0,52142.0,121185.0,1912
257,2019-09-04 21:25:00+00:00,12661893.0,229704237.0,58316.0,177176.0,2040
258,2019-09-04 21:30:00+00:00,13007976.0,338516291.0,88228.0,251004.0,1960
259,2019-09-04 21:35:00+00:00,23642777.0,535002798.0,177803.0,380875.0,2048
260,2019-09-04 21:40:00+00:00,21692723.0,504338383.0,129991.0,367374.0,1928
261,2019-09-04 21:45:00+00:00,15902377.0,362330482.0,95264.0,265603.0,1968
262,2019-09-04 21:50:00+00:00,43963526.0,480435615.0,145218.0,375185.0,2304
263,2019-09-04 21:55:00+00:00,29366870.0,169827288.0,82999.0,135867.0,2192
264,2019-09-04 22:00:00+00:00,51283810.0,408072535.0,157788.0,324623.0,2352
265,2019-09-04 22:05:00+00:00,17710013.0,197799776.0,86041.0,167396.0,2160
266,2019-09-04 22:10:00+00:00,33489454.0,299483309.0,123592.0,224558.0,2016
267,2019-09-04 22:15:00+00:00,18057135.0,316011102.0,102240.0,237195.0,2168
268,2019-09-04 22:20:00+00:00,16246907.0,194506660.0,75233.0,148758.0,1720
269,2019-09-04 22:25:00+00:00,15272857.0,222505068.0,82209.0,167757.0,1856
270,2019-09-04 22:30:00+00:00,14730899.0,325284842.0,103195.0,238274.0,1656
271,2019-09-04 22:35:00+00:00,23337089.0,403303357.0,148340.0,285992.0,1616
272,2019-09-04 22:40:00+00:00,5716875.0,151672469.0,33010.0,119260.0,1760
273,2019-09-04 22:45:00+00:00,13771063.0,277496769.0,116529.0,201513.0,1856
274,2019-09-04 22:50:00+00:00,24584457.0,316419775.0,110517.0,230330.0,1736
275,2019-09-04 22:55:00+00:00,20104862.0,268641083.0,102466.0,201468.0,2056
276,2019-09-04 23:00:00+00:00,10493871.0,171610740.0,68161.0,131974.0,1768
277,2019-09-04 23:05:00+00:00,11605298.0,196060465.0,75579.0,150185.0,1880
278,2019-09-04 23:10:00+00:00,17422625.0,240862509.0,97448.0,188283.0,1736
279,2019-09-04 23:15:00+00:00,29465817.0,215140349.0,96520.0,172937.0,1752
280,2019-09-04 23:20:00+00:00,18477134.0,115449186.0,61795.0,104512.0,1776
281,2019-09-04 23:25:00+00:00,6136163.0,54127663.0,23468.0,49061.0,1664
282,2019-09-04 23:30:00+00:00,22962330.0,93124631.0,46736.0,80800.0,1864
283,2019-09-04 23:35:00+00:00,9753380.0,128874312.0,36732.0,103152.0,1680
284,2019-09-04 23:40:00+00:00,8304013.0,435331684.0,52768.0,316846.0,1648
285,2019-09-04 23:45:00+00:00,7526628.0,215674142.0,34934.0,164071.0,1896
286,2019-09-04 23:50:00+00:00,6886649.0,220721442.0,31098.0,166305.0,1696
287,2019-09-04 23:55:00+00:00,6589256.0,132491262.0,36780.0,104636.0,1832
288,2019-09-05 04:20:00+00:00,3858987.0,21079258.0,16066.0,23420.0,1280
289,2019-09-05 04:25:00+00:00,19570984.0,23097153.0,28088.0,29476.0,1288
290,2019-09-05 04:30:00+00:00,12617870.0,123448857.0,52005.0,97776.0,1424
291,2019-09-05 04:35:00+00:00,4314587.0,18365365.0,17657.0,23442.0,1360
292,2019-09-05 04:40:00+00:00,4063591.0,20010507.0,16571.0,23060.0,1424
293,2019-09-05 04:45:00+00:00,4177562.0,13301604.0,17298.0,18333.0,1592
294,2019-09-05 04:50:00+00:00,4453421.0,6520572.0,16018.0,13592.0,1400
295,2019-09-05 04:55:00+00:00,3332894.0,7134237.0,14545.0,13004.0,1352
296,2019-09-05 05:00:00+00:00,4219984.0,6193054.0,14916.0,12388.0,1328
297,2019-09-05 05:05:00+00:00,4498579.0,16793254.0,19041.0,19858.0,1360
298,2019-09-05 05:10:00+00:00,6696611.0,124880188.0,60361.0,95743.0,1704
299,2019-09-05 05:15:00+00:00,34766245.0,1383542249.0,515987.0,973569.0,1384
300,2019-09-05 05:20:00+00:00,26843637.0,1026433524.0,387409.0,725000.0,1432
301,2019-09-05 05:25:00+00:00,23823099.0,578937859.0,221286.0,414912.0,1680
302,2019-09-05 05:30:00+00:00,22338881.0,771970408.0,290203.0,550277.0,2000
303,2019-09-05 05:35:00+00:00,4585741.0,41177217.0,17305.0,38608.0,1488
304,2019-09-05 05:40:00+00:00,4815536.0,22802814.0,17689.0,25174.0,1560
305,2019-09-05 05:45:00+00:00,5032060.0,20077940.0,21463.0,23692.0,1792
