,timestamp,value
84,1578898800.0,751991279.0
85,1578899100.0,813766660.0
86,1578899400.0,664154154.0
87,1578899700.0,730097113.0
88,1578900000.0,734735250.0
89,1578900300.0,823038636.0
90,1578900600.0,773494529.0
91,1578900900.0,834830471.0
92,1578901200.0,900397711.0
93,1578901500.0,749241247.0
94,1578901800.0,689018712.0
95,1578902100.0,766419867.0
96,1578902400.0,823287832.0
97,1578902700.0,883014032.0
98,1578903000.0,676097036.0
99,1578903300.0,843139563.0
100,1578903600.0,809006611.0
101,1578903900.0,831781037.0
102,1578904200.0,864596172.0
103,1578904500.0,744336402.0
104,1578904800.0,760134143.0
105,1578905100.0,917714138.0
106,1578905400.0,736764782.0
107,1578905700.0,721132879.0
108,1578906000.0,699681347.0
109,1578906300.0,704922239.0
110,1578906600.0,689051842.0
111,1578906900.0,1155536491.0
112,1578907200.0,763379661.0
113,1578907500.0,636040068.0
114,1578907800.0,805662895.0
115,1578908100.0,794467294.0
116,1578908400.0,692516245.0
117,1578908700.0,730278069.0
118,1578909000.0,758085209.0
119,1578909300.0,711042066.0
120,1578909600.0,133417258.0
121,1578909900.0,596148296.0
122,1578910200.0,697448825.0
123,1578910500.0,687558563.0
124,1578910800.0,695873466.0
125,1578911100.0,583611690.0
126,1578911400.0,606432096.0
127,1578911700.0,856467162.0
128,1578912000.0,853475382.0
129,1578912300.0,1903169435.0
130,1578912600.0,1148482220.0
131,1578912900.0,585654387.0
132,1578913200.0,595928511.0
133,1578913500.0,769716441.0
134,1578913800.0,683473647.0
135,1578914100.0,749786014.0
136,1578914400.0,544921106.0
137,1578914700.0,504924080.0
138,1578915000.0,545797712.0
139,1578915300.0,472960716.0
140,1578915600.0,501139855.0
141,1578915900.0,544132276.0
142,1578916200.0,171823822.0
143,1578916500.0,969729858.0
144,1578916800.0,537327449.0
145,1578917100.0,523141577.0
146,1578917400.0,837534485.0
147,1578917700.0,632948490.0
148,1578918000.0,491109923.0
149,1578918300.0,652612435.0
150,1578918600.0,551882203.0
151,1578918900.0,528190265.0
152,1578919200.0,499892685.0
153,1578919500.0,535863168.0
154,1578919800.0,499278110.0
155,1578920100.0,480953070.0
156,1578920400.0,492368970.0
157,1578920700.0,466789689.0
158,1578921000.0,537118855.0
159,1578921300.0,463998237.0
160,1578921600.0,474651708.0
161,1578921900.0,478735924.0
162,1578922200.0,524592567.0
163,1578922500.0,465407423.0
164,1578922800.0,468841761.0
165,1578923100.0,482738007.0
166,1578923400.0,513999774.0
167,1578923700.0,487223532.0
168,1578924000.0,525107738.0
169,1578924300.0,497912899.0
170,1578924600.0,509286614.0
171,1578924900.0,474652830.0
172,1578925200.0,465348559.0
173,1578925500.0,458271043.0
174,1578925800.0,455559523.0
175,1578926100.0,450497175.0
176,1578926400.0,473203674.0
177,1578926700.0,474766287.0
178,1578927000.0,470322745.0
179,1578927300.0,443840783.0
180,1578927600.0,473920902.0
181,1578927900.0,461359217.0
182,1578928200.0,524048550.0
183,1578928500.0,468464866.0
184,1578928800.0,469191920.0
185,1578929100.0,443832841.0
186,1578929400.0,454430218.0
187,1578929700.0,456894429.0
188,1578930000.0,437594449.0
189,1578930300.0,466770351.0
190,1578930600.0,487373651.0
191,1578930900.0,444797878.0
192,1578931200.0,445966812.0
193,1578931500.0,429108152.0
194,1578931800.0,450486086.0
195,1578932100.0,451065986.0
196,1578932400.0,471854113.0
197,1578932700.0,449031713.0
198,1578933000.0,456966292.0
199,1578933300.0,444203295.0
200,1578933600.0,465292875.0
201,1578933900.0,446010711.0
202,1578934200.0,460619596.0
203,1578934500.0,439974419.0
204,1578934800.0,440026250.0
205,1578935100.0,440122229.0
206,1578935400.0,458664089.0
207,1578935700.0,441248754.0
208,1578936000.0,427621885.0
209,1578936300.0,448338525.0
210,1578936600.0,456369806.0
211,1578936900.0,452590080.0
212,1578937200.0,431878213.0
213,1578937500.0,429894564.0
214,1578937800.0,442275197.0
215,1578938100.0,431673555.0
216,1578938400.0,443502547.0
217,1578938700.0,432899473.0
218,1578939000.0,464712216.0
219,1578939300.0,439171500.0
220,1578939600.0,432646325.0
221,1578939900.0,431179477.0
222,1578940200.0,414389113.0
223,1578940500.0,429931328.0
224,1578940800.0,437574431.0
225,1578941100.0,440608109.0
226,1578941400.0,434681121.0
227,1578941700.0,453262361.0
228,1578942000.0,456697625.0
229,1578942300.0,435212934.0
230,1578942600.0,440826812.0
231,1578942900.0,455250546.0
232,1578943200.0,436398585.0
233,1578943500.0,463526793.0
234,1578943800.0,433020868.0
235,1578944100.0,439852205.0
236,1578944400.0,424844433.0
237,1578944700.0,434722842.0
238,1578945000.0,420263419.0
239,1578945300.0,434722751.0
240,1578945600.0,438073353.0
241,1578945900.0,436259359.0
242,1578946200.0,434420553.0
243,1578946500.0,441997447.0
244,1578946800.0,432954681.0
245,1578947100.0,438732980.0
246,1578947400.0,430989566.0
247,1578947700.0,444096749.0
248,1578948000.0,452987054.0
249,1578948300.0,441845004.0
250,1578948600.0,440983361.0
251,1578948900.0,445500489.0
252,1578949200.0,432087804.0
253,1578949500.0,440927816.0
254,1578949800.0,428840373.0
255,1578950100.0,441360224.0
256,1578950400.0,440979587.0
257,1578950700.0,444206471.0
258,1578951000.0,435449850.0
259,1578951300.0,442452302.0
260,1578951600.0,434093684.0
261,1578951900.0,444127243.0
262,1578952200.0,428978494.0
263,1578952500.0,442459229.0
264,1578952800.0,440282754.0
265,1578953100.0,464726712.0
266,1578953400.0,437784718.0
267,1578953700.0,438999240.0
268,1578954000.0,530394362.0
269,1578954300.0,440576671.0
270,1578954600.0,438579793.0
271,1578954900.0,437295585.0
272,1578955200.0,440780953.0
273,1578955500.0,465587684.0
274,1578955800.0,467818977.0
275,1578956100.0,454420426.0
276,1578956400.0,452505545.0
277,1578956700.0,442681909.0
278,1578957000.0,452812366.0
279,1578957300.0,453436418.0
280,1578957600.0,458206888.0
281,1578957900.0,419880869.0
282,1578958200.0,460449804.0
283,1578958500.0,494367968.0
284,1578958800.0,480972163.0
285,1578959100.0,454379901.0
286,1578959400.0,474037318.0
287,1578959700.0,465768904.0
288,1578960000.0,457882850.0
289,1578960300.0,507325388.0
290,1578960600.0,514637566.0
291,1578960900.0,493711293.0
292,1578961200.0,496600540.0
293,1578961500.0,507655649.0
294,1578961800.0,483821157.0
295,1578962100.0,523504668.0
296,1578962400.0,567906498.0
297,1578962700.0,517373005.0
298,1578963000.0,592245832.0
299,1578963300.0,599090383.0
300,1578963600.0,1090908881.0
301,1578963900.0,1086278408.0
302,1578964200.0,1252854745.0
303,1578964500.0,1395037204.0
304,1578964800.0,948936717.0
305,1578965100.0,1247523004.0
306,1578965400.0,1292514477.0
307,1578965700.0,1278551157.0
308,1578966000.0,1329518022.0
309,1578966300.0,847012579.0
310,1578966600.0,1813549347.0
311,1578966900.0,1625642307.0
312,1578967200.0,1677313470.0
313,1578967500.0,1471662695.0
314,1578967800.0,1085631933.0
315,1578968100.0,1198116379.0
316,1578968400.0,1234723062.0
317,1578968700.0,1254733306.0
318,1578969000.0,1281553031.0
319,1578969300.0,1163707042.0
320,1578969600.0,1260579909.0
321,1578969900.0,1146643638.0
322,1578970200.0,1162875724.0
323,1578970500.0,1133502080.0
324,1578970800.0,1375529798.0
325,1578971100.0,1201411593.0
326,1578971400.0,1037285011.0
327,1578971700.0,992728606.0
328,1578972000.0,988970346.0
329,1578972300.0,1094737999.0
330,1578972600.0,1159114597.0
331,1578972900.0,1073894356.0
332,1578973200.0,1039685561.0
333,1578973500.0,1070389212.0
334,1578973800.0,1148725822.0
335,1578974100.0,608711342.0
336,1578974400.0,731261318.0
337,1578974700.0,1068162493.0
338,1578975000.0,891639772.0
339,1578975300.0,1356618032.0
340,1578975600.0,1177529623.0
341,1578975900.0,1648885899.0
342,1578976200.0,1674444175.0
343,1578976500.0,1668747867.0
344,1578976800.0,1440630535.0
345,1578977100.0,1377371579.0
346,1578977400.0,1591181758.0
347,1578977700.0,1503513485.0
348,1578978000.0,1242516976.0
349,1578978300.0,971735874.0
350,1578978600.0,946931708.0
351,1578978900.0,955892847.0
352,1578979200.0,979321938.0
353,1578979500.0,757625014.0
354,1578979800.0,739646256.0
355,1578980100.0,714160708.0
356,1578980400.0,721839529.0
357,1578980700.0,767736427.0
358,1578981000.0,692321033.0
359,1578981300.0,682029209.0
360,1578981600.0,686356445.0
361,1578981900.0,811916779.0
362,1578982200.0,781732881.0
363,1578982500.0,755407158.0
364,1578982800.0,691213772.0
365,1578983100.0,633366301.0
366,1578983400.0,688665111.0
367,1578983700.0,671682255.0
368,1578984000.0,716803681.0
369,1578984300.0,712083736.0
370,1578984600.0,692281339.0
371,1578984900.0,629571251.0
372,1578985200.0,659184569.0
373,1578985500.0,695751218.0
374,1578985800.0,1026078909.0
375,1578986100.0,979285311.0
376,1578986400.0,754183426.0
377,1578986700.0,972208887.0
378,1578987000.0,993411692.0
379,1578987300.0,745362641.0
380,1578987600.0,759718995.0
381,1578987900.0,700511781.0
382,1578988200.0,763979286.0
383,1578988500.0,785101084.0
384,1578988800.0,824785572.0
385,1578989100.0,738484698.0
386,1578989400.0,767219108.0
387,1578989700.0,757188811.0
388,1578990000.0,783508069.0
389,1578990300.0,819497410.0
390,1578990600.0,1269034300.0
391,1578990900.0,1070242728.0
392,1578991200.0,1263604179.0
393,1578991500.0,1107527149.0
394,1578991800.0,1258183508.0
395,1578992100.0,818473085.0
396,1578992400.0,689510551.0
397,1578992700.0,775398922.0
398,1578993000.0,838575076.0
399,1578993300.0,739309777.0
400,1578993600.0,844520917.0
401,1578993900.0,1303570008.0
402,1578994200.0,1552883065.0
403,1578994500.0,1556137648.0
404,1578994800.0,928702396.0
405,1578995100.0,832824056.0
406,1578995400.0,726614995.0
407,1578995700.0,700054081.0
408,1578996000.0,743271209.0
409,1578996300.0,641945592.0
410,1578996600.0,49625377.0
411,1578996900.0,0.0
412,1578997200.0,0.0
413,1578997500.0,0.0
414,1578997800.0,0.0
415,1578998100.0,0.0
416,1578998400.0,0.0
417,1578998700.0,0.0
418,1578999000.0,0.0
419,1578999300.0,0.0
420,1578999600.0,0.0
421,1578999900.0,0.0
422,1579000200.0,0.0
423,1579000500.0,0.0
424,1579000800.0,0.0
425,1579001100.0,0.0
426,1579001400.0,0.0
427,1579001700.0,0.0
428,1579002000.0,0.0
429,1579002300.0,0.0
430,1579002600.0,0.0
431,1579002900.0,0.0
432,1579003200.0,0.0
433,1579003500.0,0.0
434,1579003800.0,0.0
435,1579004100.0,0.0
436,1579004400.0,0.0
437,1579004700.0,0.0
438,1579005000.0,0.0
439,1579005300.0,0.0
440,1579005600.0,0.0
441,1579005900.0,0.0
442,1579006200.0,0.0
443,1579006500.0,0.0
444,1579006800.0,0.0
445,1579007100.0,0.0
446,1579007400.0,0.0
447,1579007700.0,0.0
448,1579008000.0,0.0
449,1579008300.0,0.0
450,1579008600.0,0.0
451,1579008900.0,0.0
452,1579009200.0,0.0
453,1579009500.0,0.0
454,1579009800.0,0.0
455,1579010100.0,0.0
456,1579010400.0,0.0
457,1579010700.0,0.0
458,1579011000.0,0.0
459,1579011300.0,0.0
460,1579011600.0,0.0
461,1579011900.0,0.0
462,1579012200.0,0.0
463,1579012500.0,0.0
464,1579012800.0,0.0
465,1579013100.0,0.0
466,1579013400.0,0.0
467,1579013700.0,0.0
468,1579014000.0,0.0
469,1579014300.0,0.0
470,1579014600.0,18585514.0
471,1579014900.0,502405312.0
472,1579015200.0,490343373.0
473,1579015500.0,41101283.0
474,1579015800.0,486051338.0
475,1579016100.0,503520424.0
476,1579016400.0,467005061.0
477,1579016700.0,478689434.0
478,1579017000.0,88675053.0
479,1579017300.0,474470302.0
480,1579017600.0,494448344.0
481,1579017900.0,489642813.0
482,1579018200.0,505644563.0
483,1579018500.0,477897076.0
484,1579018800.0,471549734.0
485,1579019100.0,485370251.0
486,1579019400.0,466369201.0
487,1579019700.0,479477004.0
488,1579020000.0,458800638.0
489,1579020300.0,477633600.0
490,1579020600.0,466795699.0
491,1579020900.0,465566559.0
492,1579021200.0,469967035.0
493,1579021500.0,520686248.0
494,1579021800.0,514112433.0
495,1579022100.0,498615809.0
496,1579022400.0,479985358.0
497,1579022700.0,498421528.0
498,1579023000.0,464805967.0
499,1579023300.0,466991247.0
500,1579023600.0,477832408.0
501,1579023900.0,461908023.0
502,1579024200.0,463231991.0
503,1579024500.0,488484388.0
504,1579024800.0,481013195.0
505,1579025100.0,468650611.0
506,1579025400.0,462716168.0
507,1579025700.0,461015058.0
508,1579026000.0,460060839.0
509,1579026300.0,468336086.0
510,1579026600.0,460572224.0
511,1579026900.0,457653498.0
512,1579027200.0,467218893.0
513,1579027500.0,454563309.0
514,1579027800.0,461161719.0
515,1579028100.0,469791353.0
516,1579028400.0,462836293.0
517,1579028700.0,448468411.0
518,1579029000.0,473966365.0
519,1579029300.0,478658857.0
520,1579029600.0,469867135.0
521,1579029900.0,470357075.0
522,1579030200.0,464321237.0
523,1579030500.0,902786118.0
524,1579030800.0,447279423.0
525,1579031100.0,463674148.0
526,1579031400.0,451719578.0
527,1579031700.0,528103115.0
528,1579032000.0,456918765.0
529,1579032300.0,475955782.0
530,1579032600.0,460385731.0
531,1579032900.0,461551153.0
532,1579033200.0,454843039.0
533,1579033500.0,538715702.0
534,1579033800.0,909785648.0
535,1579034100.0,471812549.0
536,1579034400.0,471877267.0
537,1579034700.0,477080542.0
538,1579035000.0,476507353.0
539,1579035300.0,444497457.0
540,1579035600.0,463347022.0
541,1579035900.0,464341841.0
542,1579036200.0,484602273.0
543,1579036500.0,478129465.0
544,1579036800.0,483063305.0
545,1579037100.0,463987929.0
546,1579037400.0,476387331.0
547,1579037700.0,445105860.0
548,1579038000.0,461759342.0
549,1579038300.0,450148148.0
550,1579038600.0,468575463.0
551,1579038900.0,469716372.0
552,1579039200.0,473086879.0
553,1579039500.0,467489972.0
554,1579039800.0,498297057.0
555,1579040100.0,466178532.0
556,1579040400.0,493939545.0
557,1579040700.0,442355636.0
558,1579041000.0,470392870.0
559,1579041300.0,462790267.0
560,1579041600.0,515833871.0
561,1579041900.0,455331733.0
562,1579042200.0,470559371.0
563,1579042500.0,455338027.0
564,1579042800.0,529349137.0
565,1579043100.0,476259616.0
566,1579043400.0,473608521.0
567,1579043700.0,488065119.0
568,1579044000.0,471593236.0
569,1579044300.0,477049296.0
570,1579044600.0,492680489.0
571,1579044900.0,457677161.0
572,1579045200.0,478611060.0
573,1579045500.0,462615731.0
574,1579045800.0,476607376.0
575,1579046100.0,486023754.0
576,1579046400.0,552033944.0
577,1579046700.0,501016486.0
578,1579047000.0,530290970.0
579,1579047300.0,496306983.0
580,1579047600.0,494315057.0
581,1579047900.0,575590189.0
582,1579048200.0,549061608.0
583,1579048500.0,547986913.0
584,1579048800.0,544050144.0
585,1579049100.0,485182437.0
586,1579049400.0,545427383.0
587,1579049700.0,558017213.0
588,1579050000.0,602367135.0
589,1579050300.0,17467834.0
590,1579050600.0,0.0
591,1579050900.0,0.0
592,1579051200.0,0.0
593,1579051500.0,0.0
594,1579051800.0,0.0
595,1579052100.0,0.0
596,1579052400.0,0.0
597,1579052700.0,0.0
598,1579053000.0,0.0
599,1579053300.0,0.0
600,1579053600.0,0.0
601,1579053900.0,0.0
602,1579054200.0,0.0
603,1579054500.0,0.0
604,1579054800.0,0.0
605,1579055100.0,0.0
606,1579055400.0,0.0
607,1579055700.0,0.0
608,1579056000.0,0.0
609,1579056300.0,0.0
610,1579056600.0,0.0
611,1579056900.0,0.0
612,1579057200.0,0.0
613,1579057500.0,0.0
614,1579057800.0,0.0
615,1579058100.0,0.0
616,1579058400.0,0.0
617,1579058700.0,0.0
618,1579059000.0,0.0
619,1579059300.0,0.0
620,1579059600.0,0.0
621,1579059900.0,0.0
622,1579060200.0,62489696.0
623,1579060500.0,78325349.0
624,1579060800.0,516098949.0
625,1579061100.0,62752313.0
626,1579061400.0,1081623331.0
627,1579061700.0,1778885690.0
628,1579062000.0,762504506.0
629,1579062300.0,759376529.0
630,1579062600.0,827871756.0
631,1579062900.0,711782421.0
632,1579063200.0,661819773.0
633,1579063500.0,613080059.0
634,1579063800.0,649021532.0
635,1579064100.0,602034235.0
636,1579064400.0,576094973.0
637,1579064700.0,541676501.0
638,1579065000.0,596399520.0
639,1579065300.0,558719782.0
640,1579065600.0,548467951.0
641,1579065900.0,511607061.0
642,1579066200.0,569930514.0
643,1579066500.0,535011227.0
644,1579066800.0,533643951.0
645,1579067100.0,525049430.0
646,1579067400.0,565079070.0
647,1579067700.0,542611687.0
648,1579068000.0,636532227.0
649,1579068300.0,587466597.0
650,1579068600.0,662184587.0
651,1579068900.0,636123046.0
652,1579069200.0,672882484.0
653,1579069500.0,700203572.0
654,1579069800.0,641206523.0
655,1579070100.0,666466514.0
656,1579070400.0,611621407.0
657,1579070700.0,665566655.0
658,1579071000.0,745002655.0
659,1579071300.0,692194788.0
660,1579071600.0,741492769.0
661,1579071900.0,749147249.0
662,1579072200.0,898062252.0
663,1579072500.0,766664497.0
664,1579072800.0,800620771.0
665,1579073100.0,751935317.0
666,1579073400.0,739971133.0
667,1579073700.0,729799039.0
668,1579074000.0,723745859.0
669,1579074300.0,785463197.0
670,1579074600.0,781766493.0
671,1579074900.0,714265619.0
672,1579075200.0,724909827.0
673,1579075500.0,819524314.0
674,1579075800.0,786175977.0
675,1579076100.0,734464014.0
676,1579076400.0,715661531.0
677,1579076700.0,712975123.0
678,1579077000.0,810875308.0
679,1579077300.0,771825986.0
680,1579077600.0,794199176.0
681,1579077900.0,830264586.0
682,1579078200.0,681024568.0
683,1579078500.0,723781599.0
684,1579078800.0,669987705.0
685,1579079100.0,838227116.0
686,1579079400.0,639607900.0
687,1579079700.0,611226354.0
688,1579080000.0,666295516.0
689,1579080300.0,638246684.0
690,1579080600.0,807854944.0
691,1579080900.0,719714141.0
692,1579081200.0,664654269.0
693,1579081500.0,735205438.0
694,1579081800.0,654897057.0
695,1579082100.0,757251978.0
696,1579082400.0,695620341.0
697,1579082700.0,768445684.0
698,1579083000.0,848650753.0
699,1579083300.0,784568889.0
700,1579083600.0,663486456.0
701,1579083900.0,584355287.0
702,1579084200.0,649760735.0
703,1579084500.0,748516115.0
704,1579084800.0,1081525706.0
705,1579085100.0,1091955890.0
706,1579085400.0,1080379245.0
707,1579085700.0,1001339882.0
708,1579086000.0,828788946.0
709,1579086300.0,708237425.0
710,1579086600.0,899580127.0
711,1579086900.0,822497082.0
712,1579087200.0,670075637.0
713,1579087500.0,683983522.0
714,1579087800.0,659851825.0
715,1579088100.0,691134214.0
716,1579088400.0,690019272.0
717,1579088700.0,663247812.0
718,1579089000.0,700633463.0
719,1579089300.0,678113295.0
720,1579089600.0,659996747.0
721,1579089900.0,643502570.0
722,1579090200.0,730650251.0
723,1579090500.0,806116199.0
724,1579090800.0,705943530.0
725,1579091100.0,646230101.0
726,1579091400.0,650004643.0
727,1579091700.0,619939785.0
728,1579092000.0,636460534.0
729,1579092300.0,629306580.0
730,1579092600.0,554268036.0
731,1579092900.0,583015303.0
732,1579093200.0,575134413.0
733,1579093500.0,553812911.0
734,1579093800.0,547157234.0
735,1579094100.0,572572757.0
736,1579094400.0,576339762.0
737,1579094700.0,462566927.0
738,1579095000.0,450571932.0
739,1579095300.0,458216376.0
740,1579095600.0,500759908.0
741,1579095900.0,501896910.0
742,1579096200.0,470125473.0
743,1579096500.0,475424718.0
744,1579096800.0,468505463.0
745,1579097100.0,465301432.0
746,1579097400.0,494675487.0
747,1579097700.0,455636843.0
748,1579098000.0,470636077.0
749,1579098300.0,471375567.0
750,1579098600.0,477164132.0
751,1579098900.0,496453637.0
752,1579099200.0,473719470.0
753,1579099500.0,462217429.0
754,1579099800.0,469034835.0
755,1579100100.0,472031151.0
756,1579100400.0,469176726.0
757,1579100700.0,459606705.0
758,1579101000.0,460477987.0
759,1579101300.0,468289571.0
760,1579101600.0,464689500.0
761,1579101900.0,510425105.0
762,1579102200.0,462716117.0
763,1579102500.0,477303212.0
764,1579102800.0,448048089.0
765,1579103100.0,476737468.0
766,1579103400.0,469465480.0
767,1579103700.0,474441083.0
768,1579104000.0,465899632.0
769,1579104300.0,485111156.0
770,1579104600.0,467373447.0
771,1579104900.0,496575291.0
772,1579105200.0,481791210.0
773,1579105500.0,471779436.0
774,1579105800.0,455526307.0
775,1579106100.0,471610659.0
776,1579106400.0,481012715.0
777,1579106700.0,533602052.0
778,1579107000.0,474378495.0
779,1579107300.0,443299092.0
780,1579107600.0,460516425.0
781,1579107900.0,485991282.0
782,1579108200.0,460670264.0
783,1579108500.0,464494839.0
784,1579108800.0,460809102.0
785,1579109100.0,459501270.0
786,1579109400.0,465255500.0
787,1579109700.0,444432963.0
788,1579110000.0,504017028.0
789,1579110300.0,452577670.0
790,1579110600.0,459776515.0
791,1579110900.0,445564241.0
792,1579111200.0,454917516.0
793,1579111500.0,426149022.0
794,1579111800.0,459346837.0
795,1579112100.0,456881686.0
796,1579112400.0,481014559.0
797,1579112700.0,450649289.0
798,1579113000.0,467545470.0
799,1579113300.0,437707754.0
800,1579113600.0,443773089.0
801,1579113900.0,442939997.0
802,1579114200.0,461290602.0
803,1579114500.0,422628928.0
804,1579114800.0,464363270.0
805,1579115100.0,439243989.0
806,1579115400.0,440604740.0
807,1579115700.0,432446322.0
808,1579116000.0,436210381.0
809,1579116300.0,434871946.0
810,1579116600.0,429642375.0
811,1579116900.0,428074089.0
812,1579117200.0,426000798.0
813,1579117500.0,414757501.0
814,1579117800.0,436952998.0
815,1579118100.0,425045938.0
816,1579118400.0,382561316.0
817,1579118700.0,443531685.0
818,1579119000.0,427817815.0
819,1579119300.0,420605879.0
820,1579119600.0,415790831.0
821,1579119900.0,433434392.0
822,1579120200.0,439888869.0
823,1579120500.0,434495216.0
824,1579120800.0,421782926.0
825,1579121100.0,437685122.0
826,1579121400.0,423196833.0
827,1579121700.0,442730716.0
828,1579122000.0,412250168.0
829,1579122300.0,444480955.0
830,1579122600.0,428781737.0
831,1579122900.0,430920646.0
832,1579123200.0,451034311.0
833,1579123500.0,435122701.0
834,1579123800.0,433162371.0
835,1579124100.0,417601418.0
836,1579124400.0,432465716.0
837,1579124700.0,420710606.0
838,1579125000.0,441376768.0
839,1579125300.0,465510080.0
840,1579125600.0,450556292.0
841,1579125900.0,442988000.0
842,1579126200.0,475181870.0
843,1579126500.0,435528010.0
844,1579126800.0,471021300.0
845,1579127100.0,456755679.0
846,1579127400.0,452568500.0
847,1579127700.0,458714697.0
848,1579128000.0,447100658.0
849,1579128300.0,465775712.0
850,1579128600.0,477165576.0
851,1579128900.0,446908565.0
852,1579129200.0,465095256.0
853,1579129500.0,455302840.0
854,1579129800.0,464584199.0
855,1579130100.0,473281868.0
856,1579130400.0,450687755.0
857,1579130700.0,448164485.0
858,1579131000.0,524832889.0
859,1579131300.0,508687237.0
860,1579131600.0,451510498.0
861,1579131900.0,471266102.0
862,1579132200.0,444724738.0
863,1579132500.0,484783817.0
864,1579132800.0,505962767.0
865,1579133100.0,484625618.0
866,1579133400.0,483408541.0
867,1579133700.0,470419136.0
868,1579134000.0,490984357.0
869,1579134300.0,509828049.0
870,1579134600.0,516101682.0
871,1579134900.0,489998370.0
872,1579135200.0,805146429.0
873,1579135500.0,1099275316.0
874,1579135800.0,1088016208.0
875,1579136100.0,798892489.0
876,1579136400.0,628381559.0
877,1579136700.0,955033390.0
878,1579137000.0,1068919105.0
879,1579137300.0,1107577937.0
880,1579137600.0,1027475426.0
881,1579137900.0,1263731352.0
882,1579138200.0,847408480.0
883,1579138500.0,1234931683.0
884,1579138800.0,1159270924.0
885,1579139100.0,1070413616.0
886,1579139400.0,665340484.0
887,1579139700.0,904183464.0
888,1579140000.0,1255293663.0
889,1579140300.0,1141755446.0
890,1579140600.0,989825929.0
891,1579140900.0,1407754283.0
892,1579141200.0,1199065667.0
893,1579141500.0,1158500531.0
894,1579141800.0,1301503729.0
895,1579142100.0,1021192530.0
896,1579142400.0,883567790.0
897,1579142700.0,796531307.0
898,1579143000.0,1059800711.0
899,1579143300.0,1211720582.0
900,1579143600.0,1276991083.0
901,1579143900.0,984895264.0
902,1579144200.0,845620971.0
903,1579144500.0,853454384.0
904,1579144800.0,1413559417.0
905,1579145100.0,1396816981.0
906,1579145400.0,1203877620.0
907,1579145700.0,829288898.0
908,1579146000.0,758625599.0
909,1579146300.0,852631261.0
910,1579146600.0,771207816.0
911,1579146900.0,758082516.0
912,1579147200.0,866029308.0
913,1579147500.0,782445855.0
914,1579147800.0,1210887136.0
915,1579148100.0,1373216613.0
916,1579148400.0,1356317408.0
917,1579148700.0,1206865054.0
918,1579149000.0,1249206710.0
919,1579149300.0,1110207017.0
920,1579149600.0,678275339.0
921,1579149900.0,640454697.0
922,1579150200.0,1005112436.0
923,1579150500.0,550083571.0
924,1579150800.0,530514745.0
925,1579151100.0,564482338.0
926,1579151400.0,525998202.0
927,1579151700.0,523727342.0
928,1579152000.0,500319762.0
929,1579152300.0,586696655.0
930,1579152600.0,594545515.0
931,1579152900.0,658211873.0
932,1579153200.0,541670224.0
933,1579153500.0,489389509.0
934,1579153800.0,499133850.0
935,1579154100.0,536474253.0
936,1579154400.0,546773162.0
