,timestamp,value
416,1578912000.0,853475382.0
417,1578912300.0,1903169435.0
418,1578912600.0,1148482220.0
419,1578912900.0,585654387.0
420,1578913200.0,595928511.0
421,1578913500.0,769716441.0
422,1578913800.0,683473647.0
423,1578914100.0,749786014.0
424,1578914400.0,544921106.0
425,1578914700.0,504924080.0
426,1578915000.0,545797712.0
427,1578915300.0,472960716.0
428,1578915600.0,501139855.0
429,1578915900.0,544132276.0
430,1578916200.0,171823822.0
431,1578916500.0,969729858.0
432,1578916800.0,537327449.0
433,1578917100.0,523141577.0
434,1578917400.0,837534485.0
435,1578917700.0,632948490.0
436,1578918000.0,491109923.0
437,1578918300.0,652612435.0
438,1578918600.0,551882203.0
439,1578918900.0,528190265.0
440,1578919200.0,499892685.0
441,1578919500.0,535863168.0
442,1578919800.0,499278110.0
443,1578920100.0,480953070.0
444,1578920400.0,492368970.0
445,1578920700.0,466789689.0
446,1578921000.0,537118855.0
447,1578921300.0,463998237.0
448,1578921600.0,474651708.0
449,1578921900.0,478735924.0
450,1578922200.0,524592567.0
451,1578922500.0,465407423.0
452,1578922800.0,468841761.0
453,1578923100.0,482738007.0
454,1578923400.0,513999774.0
455,1578923700.0,487223532.0
456,1578924000.0,525107738.0
457,1578924300.0,497912899.0
458,1578924600.0,509286614.0
459,1578924900.0,474652830.0
460,1578925200.0,465348559.0
461,1578925500.0,458271043.0
462,1578925800.0,455559523.0
463,1578926100.0,450497175.0
464,1578926400.0,473203674.0
465,1578926700.0,474766287.0
466,1578927000.0,470322745.0
467,1578927300.0,443840783.0
468,1578927600.0,473920902.0
469,1578927900.0,461359217.0
470,1578928200.0,524048550.0
471,1578928500.0,468464866.0
472,1578928800.0,469191920.0
473,1578929100.0,443832841.0
474,1578929400.0,454430218.0
475,1578929700.0,456894429.0
476,1578930000.0,437594449.0
477,1578930300.0,466770351.0
478,1578930600.0,487373651.0
479,1578930900.0,444797878.0
480,1578931200.0,445966812.0
481,1578931500.0,429108152.0
482,1578931800.0,450486086.0
483,1578932100.0,451065986.0
484,1578932400.0,471854113.0
485,1578932700.0,449031713.0
486,1578933000.0,456966292.0
487,1578933300.0,444203295.0
488,1578933600.0,465292875.0
489,1578933900.0,446010711.0
490,1578934200.0,460619596.0
491,1578934500.0,439974419.0
492,1578934800.0,440026250.0
493,1578935100.0,440122229.0
494,1578935400.0,458664089.0
495,1578935700.0,441248754.0
496,1578936000.0,427621885.0
497,1578936300.0,448338525.0
498,1578936600.0,456369806.0
499,1578936900.0,452590080.0
500,1578937200.0,431878213.0
501,1578937500.0,429894564.0
502,1578937800.0,442275197.0
503,1578938100.0,431673555.0
504,1578938400.0,443502547.0
505,1578938700.0,432899473.0
506,1578939000.0,464712216.0
507,1578939300.0,439171500.0
508,1578939600.0,432646325.0
509,1578939900.0,431179477.0
510,1578940200.0,414389113.0
511,1578940500.0,429931328.0
512,1578940800.0,437574431.0
513,1578941100.0,440608109.0
514,1578941400.0,434681121.0
515,1578941700.0,453262361.0
516,1578942000.0,456697625.0
517,1578942300.0,435212934.0
518,1578942600.0,440826812.0
519,1578942900.0,455250546.0
520,1578943200.0,436398585.0
521,1578943500.0,463526793.0
522,1578943800.0,433020868.0
523,1578944100.0,439852205.0
524,1578944400.0,424844433.0
525,1578944700.0,434722842.0
526,1578945000.0,420263419.0
527,1578945300.0,434722751.0
528,1578945600.0,438073353.0
529,1578945900.0,436259359.0
530,1578946200.0,434420553.0
531,1578946500.0,441997447.0
532,1578946800.0,432954681.0
533,1578947100.0,438732980.0
534,1578947400.0,430989566.0
535,1578947700.0,444096749.0
536,1578948000.0,452987054.0
537,1578948300.0,441845004.0
538,1578948600.0,440983361.0
539,1578948900.0,445500489.0
540,1578949200.0,432087804.0
541,1578949500.0,440927816.0
542,1578949800.0,428840373.0
543,1578950100.0,441360224.0
544,1578950400.0,440979587.0
545,1578950700.0,444206471.0
546,1578951000.0,435449850.0
547,1578951300.0,442452302.0
548,1578951600.0,434093684.0
549,1578951900.0,444127243.0
550,1578952200.0,428978494.0
551,1578952500.0,442459229.0
552,1578952800.0,440282754.0
553,1578953100.0,464726712.0
554,1578953400.0,437784718.0
555,1578953700.0,438999240.0
556,1578954000.0,530394362.0
557,1578954300.0,440576671.0
558,1578954600.0,438579793.0
559,1578954900.0,437295585.0
560,1578955200.0,440780953.0
561,1578955500.0,465587684.0
562,1578955800.0,467818977.0
563,1578956100.0,454420426.0
564,1578956400.0,452505545.0
565,1578956700.0,442681909.0
566,1578957000.0,452812366.0
567,1578957300.0,453436418.0
568,1578957600.0,458206888.0
569,1578957900.0,419880869.0
570,1578958200.0,460449804.0
571,1578958500.0,494367968.0
572,1578958800.0,480972163.0
573,1578959100.0,454379901.0
574,1578959400.0,474037318.0
575,1578959700.0,465768904.0
576,1578960000.0,457882850.0
577,1578960300.0,507325388.0
578,1578960600.0,514637566.0
579,1578960900.0,493711293.0
580,1578961200.0,496600540.0
581,1578961500.0,507655649.0
582,1578961800.0,483821157.0
583,1578962100.0,523504668.0
584,1578962400.0,567906498.0
585,1578962700.0,517373005.0
586,1578963000.0,592245832.0
587,1578963300.0,599090383.0
588,1578963600.0,1090908881.0
589,1578963900.0,1086278408.0
590,1578964200.0,1252854745.0
591,1578964500.0,1395037204.0
592,1578964800.0,948936717.0
593,1578965100.0,1247523004.0
594,1578965400.0,1292514477.0
595,1578965700.0,1278551157.0
596,1578966000.0,1329518022.0
597,1578966300.0,847012579.0
598,1578966600.0,1813549347.0
599,1578966900.0,1625642307.0
600,1578967200.0,1677313470.0
601,1578967500.0,1471662695.0
602,1578967800.0,1085631933.0
603,1578968100.0,1198116379.0
604,1578968400.0,1234723062.0
605,1578968700.0,1254733306.0
606,1578969000.0,1281553031.0
607,1578969300.0,1163707042.0
608,1578969600.0,1260579909.0
609,1578969900.0,1146643638.0
610,1578970200.0,1162875724.0
611,1578970500.0,1133502080.0
612,1578970800.0,1375529798.0
613,1578971100.0,1201411593.0
614,1578971400.0,1037285011.0
615,1578971700.0,992728606.0
616,1578972000.0,988970346.0
617,1578972300.0,1094737999.0
618,1578972600.0,1159114597.0
619,1578972900.0,1073894356.0
620,1578973200.0,1039685561.0
621,1578973500.0,1070389212.0
622,1578973800.0,1148725822.0
623,1578974100.0,608711342.0
624,1578974400.0,731261318.0
625,1578974700.0,1068162493.0
626,1578975000.0,891639772.0
627,1578975300.0,1356618032.0
628,1578975600.0,1177529623.0
629,1578975900.0,1648885899.0
630,1578976200.0,1674444175.0
631,1578976500.0,1668747867.0
632,1578976800.0,1440630535.0
633,1578977100.0,1377371579.0
634,1578977400.0,1591181758.0
635,1578977700.0,1503513485.0
636,1578978000.0,1242516976.0
637,1578978300.0,971735874.0
638,1578978600.0,946931708.0
639,1578978900.0,955892847.0
640,1578979200.0,979321938.0
641,1578979500.0,757625014.0
642,1578979800.0,739646256.0
643,1578980100.0,714160708.0
644,1578980400.0,721839529.0
645,1578980700.0,767736427.0
646,1578981000.0,692321033.0
647,1578981300.0,682029209.0
648,1578981600.0,686356445.0
649,1578981900.0,811916779.0
650,1578982200.0,781732881.0
651,1578982500.0,755407158.0
652,1578982800.0,691213772.0
653,1578983100.0,633366301.0
654,1578983400.0,688665111.0
655,1578983700.0,671682255.0
656,1578984000.0,716803681.0
657,1578984300.0,712083736.0
658,1578984600.0,692281339.0
659,1578984900.0,629571251.0
660,1578985200.0,659184569.0
661,1578985500.0,695751218.0
662,1578985800.0,1026078909.0
663,1578986100.0,979285311.0
664,1578986400.0,754183426.0
665,1578986700.0,972208887.0
666,1578987000.0,993411692.0
667,1578987300.0,745362641.0
668,1578987600.0,759718995.0
669,1578987900.0,700511781.0
670,1578988200.0,763979286.0
671,1578988500.0,785101084.0
672,1578988800.0,824785572.0
673,1578989100.0,738484698.0
674,1578989400.0,767219108.0
675,1578989700.0,757188811.0
676,1578990000.0,783508069.0
677,1578990300.0,819497410.0
678,1578990600.0,1269034300.0
679,1578990900.0,1070242728.0
680,1578991200.0,1263604179.0
681,1578991500.0,1107527149.0
682,1578991800.0,1258183508.0
683,1578992100.0,818473085.0
684,1578992400.0,689510551.0
685,1578992700.0,775398922.0
686,1578993000.0,838575076.0
687,1578993300.0,739309777.0
688,1578993600.0,844520917.0
689,1578993900.0,1303570008.0
690,1578994200.0,1552883065.0
691,1578994500.0,1556137648.0
692,1578994800.0,928702396.0
693,1578995100.0,832824056.0
694,1578995400.0,726614995.0
695,1578995700.0,700054081.0
696,1578996000.0,743271209.0
697,1578996300.0,641945592.0
698,1578996600.0,49625377.0
699,1578996900.0,0.0
700,1578997200.0,0.0
701,1578997500.0,0.0
702,1578997800.0,0.0
703,1578998100.0,0.0
704,1578998400.0,0.0
705,1578998700.0,0.0
706,1578999000.0,0.0
707,1578999300.0,0.0
708,1578999600.0,0.0
709,1578999900.0,0.0
710,1579000200.0,0.0
711,1579000500.0,0.0
712,1579000800.0,0.0
713,1579001100.0,0.0
714,1579001400.0,0.0
715,1579001700.0,0.0
716,1579002000.0,0.0
717,1579002300.0,0.0
718,1579002600.0,0.0
719,1579002900.0,0.0
720,1579003200.0,0.0
721,1579003500.0,0.0
722,1579003800.0,0.0
723,1579004100.0,0.0
724,1579004400.0,0.0
725,1579004700.0,0.0
726,1579005000.0,0.0
727,1579005300.0,0.0
728,1579005600.0,0.0
729,1579005900.0,0.0
730,1579006200.0,0.0
731,1579006500.0,0.0
732,1579006800.0,0.0
733,1579007100.0,0.0
734,1579007400.0,0.0
735,1579007700.0,0.0
736,1579008000.0,0.0
737,1579008300.0,0.0
738,1579008600.0,0.0
739,1579008900.0,0.0
740,1579009200.0,0.0
741,1579009500.0,0.0
742,1579009800.0,0.0
743,1579010100.0,0.0
744,1579010400.0,0.0
745,1579010700.0,0.0
746,1579011000.0,0.0
747,1579011300.0,0.0
748,1579011600.0,0.0
749,1579011900.0,0.0
750,1579012200.0,0.0
751,1579012500.0,0.0
752,1579012800.0,0.0
753,1579013100.0,0.0
754,1579013400.0,0.0
755,1579013700.0,0.0
756,1579014000.0,0.0
757,1579014300.0,0.0
758,1579014600.0,18585514.0
759,1579014900.0,502405312.0
760,1579015200.0,490343373.0
761,1579015500.0,41101283.0
762,1579015800.0,486051338.0
763,1579016100.0,503520424.0
764,1579016400.0,467005061.0
765,1579016700.0,478689434.0
766,1579017000.0,88675053.0
767,1579017300.0,474470302.0
768,1579017600.0,494448344.0
769,1579017900.0,489642813.0
770,1579018200.0,505644563.0
771,1579018500.0,477897076.0
772,1579018800.0,471549734.0
773,1579019100.0,485370251.0
774,1579019400.0,466369201.0
775,1579019700.0,479477004.0
776,1579020000.0,458800638.0
777,1579020300.0,477633600.0
778,1579020600.0,466795699.0
779,1579020900.0,465566559.0
780,1579021200.0,469967035.0
781,1579021500.0,520686248.0
782,1579021800.0,514112433.0
783,1579022100.0,498615809.0
784,1579022400.0,479985358.0
785,1579022700.0,498421528.0
786,1579023000.0,464805967.0
787,1579023300.0,466991247.0
788,1579023600.0,477832408.0
789,1579023900.0,461908023.0
790,1579024200.0,463231991.0
791,1579024500.0,488484388.0
792,1579024800.0,481013195.0
793,1579025100.0,468650611.0
794,1579025400.0,462716168.0
795,1579025700.0,461015058.0
796,1579026000.0,460060839.0
797,1579026300.0,468336086.0
798,1579026600.0,460572224.0
799,1579026900.0,457653498.0
800,1579027200.0,467218893.0
801,1579027500.0,454563309.0
802,1579027800.0,461161719.0
803,1579028100.0,469791353.0
804,1579028400.0,462836293.0
805,1579028700.0,448468411.0
806,1579029000.0,473966365.0
807,1579029300.0,478658857.0
808,1579029600.0,469867135.0
809,1579029900.0,470357075.0
810,1579030200.0,464321237.0
811,1579030500.0,902786118.0
812,1579030800.0,447279423.0
813,1579031100.0,463674148.0
814,1579031400.0,451719578.0
815,1579031700.0,528103115.0
816,1579032000.0,456918765.0
817,1579032300.0,475955782.0
818,1579032600.0,460385731.0
819,1579032900.0,461551153.0
820,1579033200.0,454843039.0
821,1579033500.0,538715702.0
822,1579033800.0,909785648.0
823,1579034100.0,471812549.0
824,1579034400.0,471877267.0
825,1579034700.0,477080542.0
826,1579035000.0,476507353.0
827,1579035300.0,444497457.0
828,1579035600.0,463347022.0
829,1579035900.0,464341841.0
830,1579036200.0,484602273.0
831,1579036500.0,478129465.0
832,1579036800.0,483063305.0
833,1579037100.0,463987929.0
834,1579037400.0,476387331.0
835,1579037700.0,445105860.0
836,1579038000.0,461759342.0
837,1579038300.0,450148148.0
838,1579038600.0,468575463.0
839,1579038900.0,469716372.0
840,1579039200.0,473086879.0
841,1579039500.0,467489972.0
842,1579039800.0,498297057.0
843,1579040100.0,466178532.0
844,1579040400.0,493939545.0
845,1579040700.0,442355636.0
846,1579041000.0,470392870.0
847,1579041300.0,462790267.0
848,1579041600.0,515833871.0
849,1579041900.0,455331733.0
850,1579042200.0,470559371.0
851,1579042500.0,455338027.0
852,1579042800.0,529349137.0
853,1579043100.0,476259616.0
854,1579043400.0,473608521.0
855,1579043700.0,488065119.0
856,1579044000.0,471593236.0
857,1579044300.0,477049296.0
858,1579044600.0,492680489.0
859,1579044900.0,457677161.0
860,1579045200.0,478611060.0
861,1579045500.0,462615731.0
862,1579045800.0,476607376.0
863,1579046100.0,486023754.0
864,1579046400.0,552033944.0
865,1579046700.0,501016486.0
866,1579047000.0,530290970.0
867,1579047300.0,496306983.0
868,1579047600.0,494315057.0
869,1579047900.0,575590189.0
870,1579048200.0,549061608.0
871,1579048500.0,547986913.0
872,1579048800.0,544050144.0
873,1579049100.0,485182437.0
874,1579049400.0,545427383.0
875,1579049700.0,558017213.0
876,1579050000.0,602367135.0
877,1579050300.0,17467834.0
878,1579050600.0,0.0
879,1579050900.0,0.0
880,1579051200.0,0.0
881,1579051500.0,0.0
882,1579051800.0,0.0
883,1579052100.0,0.0
884,1579052400.0,0.0
885,1579052700.0,0.0
886,1579053000.0,0.0
887,1579053300.0,0.0
888,1579053600.0,0.0
889,1579053900.0,0.0
890,1579054200.0,0.0
891,1579054500.0,0.0
892,1579054800.0,0.0
893,1579055100.0,0.0
894,1579055400.0,0.0
895,1579055700.0,0.0
896,1579056000.0,0.0
897,1579056300.0,0.0
898,1579056600.0,0.0
899,1579056900.0,0.0
900,1579057200.0,0.0
901,1579057500.0,0.0
902,1579057800.0,0.0
903,1579058100.0,0.0
904,1579058400.0,0.0
905,1579058700.0,0.0
906,1579059000.0,0.0
907,1579059300.0,0.0
908,1579059600.0,0.0
909,1579059900.0,0.0
910,1579060200.0,62489696.0
911,1579060500.0,78325349.0
912,1579060800.0,516098949.0
913,1579061100.0,62752313.0
914,1579061400.0,1081623331.0
915,1579061700.0,1778885690.0
916,1579062000.0,762504506.0
917,1579062300.0,759376529.0
918,1579062600.0,827871756.0
919,1579062900.0,711782421.0
920,1579063200.0,661819773.0
921,1579063500.0,613080059.0
922,1579063800.0,649021532.0
923,1579064100.0,602034235.0
924,1579064400.0,576094973.0
925,1579064700.0,541676501.0
926,1579065000.0,596399520.0
927,1579065300.0,558719782.0
928,1579065600.0,548467951.0
929,1579065900.0,511607061.0
930,1579066200.0,569930514.0
931,1579066500.0,535011227.0
932,1579066800.0,533643951.0
933,1579067100.0,525049430.0
934,1579067400.0,565079070.0
935,1579067700.0,542611687.0
936,1579068000.0,636532227.0
937,1579068300.0,587466597.0
938,1579068600.0,662184587.0
939,1579068900.0,636123046.0
